dataset,method,classifier,seed,n_selected,n_total,reduction_ratio,accuracy,precision,recall,f1_score,f1_macro,roc_auc,fit_time,clf_time
unsw_nb15,ChiSquare,LinearSVM,42,20,194,0.8969072164948454,0.7330775504151839,0.8398863224788968,0.7330775504151839,0.7336519821996065,0.7330592266438546,,0.23051738739013672,0.5924053192138672
unsw_nb15,ChiSquare,DecisionTree,42,20,194,0.8969072164948454,0.8250481909845789,0.8584943906174228,0.8250481909845789,0.8282467583319976,0.8215659431010753,0.936472092552556,0.23051738739013672,0.9653894901275635
unsw_nb15,ChiSquare,RandomForest,42,20,194,0.8969072164948454,0.8102016607354685,0.8528503377119565,0.8102016607354685,0.8136171073160816,0.8074652192299251,0.9522173246432108,0.23051738739013672,10.981686353683472
unsw_nb15,ChiSquare,ExtraTrees,42,20,194,0.8969072164948454,0.8060868920521945,0.8516883879767042,0.8060868920521945,0.8095278034776546,0.8035776026629986,0.9475555089305584,0.23051738739013672,7.786150932312012
unsw_nb15,ChiSquare,GradientBoosting,42,20,194,0.8969072164948454,0.7654952550415184,0.8496999989132437,0.7654952550415184,0.7678096951295047,0.7650410978700506,0.9534732777323875,0.23051738739013672,21.883990049362183
unsw_nb15,ChiSquare,HistGradientBoosting,42,20,194,0.8969072164948454,0.7940576809015422,0.8536777749200023,0.7940576809015422,0.7973050626701611,0.792523763375361,0.9601716369606569,0.23051738739013672,3.602722644805908
unsw_nb15,ChiSquare,XGBoost,42,20,194,0.8969072164948454,0.8160772538552787,0.860025121530829,0.8160772538552787,0.8193694810334066,0.8135404611980046,0.9609043387535766,0.23051738739013672,0.7877564430236816
unsw_nb15,ChiSquare,LightGBM,42,20,194,0.8969072164948454,0.801267793594306,0.8570525505435489,0.801267793594306,0.8045352348728189,0.7995238643926221,0.9618032275998853,0.23051738739013672,1.7916741371154785
unsw_nb15,ChiSquare,CatBoost,42,20,194,0.8969072164948454,0.7993216192170819,0.8568238279620244,0.7993216192170819,0.8025641627906689,0.7976805902384276,0.9599842264430607,0.23051738739013672,0.926030158996582
unsw_nb15,ChiSquare,KNN,42,20,194,0.8969072164948454,0.803325177935943,0.840424832332735,0.803325177935943,0.8069175487123678,0.7998759760639875,0.9161954457996135,0.23051738739013672,64.92550539970398
unsw_nb15,ChiSquare,MLP,42,20,194,0.8969072164948454,0.7791555456702254,0.8488056245103538,0.7791555456702254,0.7821689610923064,0.778133959054776,0.9490014072126519,0.23051738739013672,344.73106575012207
unsw_nb15,L1Logistic,LogisticRegression,42,45,194,0.768041237113402,0.7343379300118624,0.82259079344697,0.7343379300118624,0.7364488185079636,0.7340322681434934,0.9107357292493934,35.699087619781494,3.6630210876464844
unsw_nb15,L1Logistic,LinearSVM,42,45,194,0.768041237113402,0.7378039739027283,0.8348330844257803,0.7378039739027283,0.7392227289687241,0.7376772115471256,,35.699087619781494,6.956836223602295
unsw_nb15,L1Logistic,DecisionTree,42,45,194,0.768041237113402,0.8144276393831554,0.8563534156625403,0.8144276393831554,0.8177767370550059,0.8116790346708509,0.9289147485881311,35.699087619781494,2.637359619140625
unsw_nb15,L1Logistic,RandomForest,42,45,194,0.768041237113402,0.8230464116251482,0.8688222084017833,0.8230464116251482,0.8261871452846615,0.8207527778422108,0.9605925744293935,35.699087619781494,17.976439952850342
unsw_nb15,L1Logistic,ExtraTrees,42,45,194,0.768041237113402,0.8156694839857651,0.8631997640826022,0.8156694839857651,0.8189073280730644,0.8134345956940641,0.952234612106051,35.699087619781494,7.494768857955933
unsw_nb15,L1Logistic,GradientBoosting,42,45,194,0.768041237113402,0.8008600237247924,0.8647861257344635,0.8008600237247924,0.8038530573484294,0.7996083274349545,0.959928428053173,35.699087619781494,63.180636167526245
unsw_nb15,L1Logistic,HistGradientBoosting,42,45,194,0.768041237113402,0.826438315539739,0.873268005927701,0.826438315539739,0.8295022077687472,0.8242678172168263,0.9726054771230481,35.699087619781494,4.510759353637695
unsw_nb15,L1Logistic,XGBoost,42,45,194,0.768041237113402,0.8272538552787663,0.8688866763397562,0.8272538552787663,0.8303757564421985,0.8246600447654158,0.9666733737847379,35.699087619781494,0.9372704029083252
unsw_nb15,L1Logistic,LightGBM,42,45,194,0.768041237113402,0.8265680604982206,0.8742301325779104,0.8265680604982206,0.8296151547716553,0.8244624260622804,0.9722883924976002,35.699087619781494,2.282059669494629
unsw_nb15,L1Logistic,CatBoost,42,45,194,0.768041237113402,0.8201734875444839,0.86949398569844,0.8201734875444839,0.8232982913225121,0.8181248699084651,0.9674303704109963,35.699087619781494,2.768174886703491
unsw_nb15,L1Logistic,KNN,42,45,194,0.768041237113402,0.7862544483985765,0.8330815050050379,0.7862544483985765,0.7900146615300482,0.7836388780074074,0.9050656716609187,35.699087619781494,80.97813200950623
unsw_nb15,L1Logistic,MLP,42,45,194,0.768041237113402,0.8006746737841044,0.8335126622546157,0.8006746737841044,0.8043162036554387,0.7966111228916848,0.9280392980858657,35.699087619781494,629.0389227867126
unsw_nb15,RFImportance,LogisticRegression,42,33,194,0.8298969072164948,0.7321878706998813,0.8267418056857166,0.7321878706998813,0.7337879165111452,0.7320267334076302,0.8877655613533885,16.573970556259155,2.364816427230835
unsw_nb15,RFImportance,LinearSVM,42,33,194,0.8298969072164948,0.7312981909845789,0.8306733614385133,0.7312981909845789,0.7324914490123531,0.7312136210421527,,16.573970556259155,1.6785292625427246
unsw_nb15,RFImportance,DecisionTree,42,33,194,0.8298969072164948,0.80894128113879,0.8458941114977129,0.80894128113879,0.812431748610999,0.8055722542309852,0.9134968116301375,16.573970556259155,3.1381406784057617
unsw_nb15,RFImportance,RandomForest,42,33,194,0.8298969072164948,0.8214338671411625,0.8680220195129741,0.8214338671411625,0.8245890795606937,0.819187188536964,0.959296066535085,16.573970556259155,22.215076684951782
unsw_nb15,RFImportance,ExtraTrees,42,33,194,0.8298969072164948,0.8116844602609727,0.8606406166085508,0.8116844602609727,0.8149613616815136,0.809522427505547,0.9463823710275621,16.573970556259155,9.455564022064209
unsw_nb15,RFImportance,GradientBoosting,42,33,194,0.8298969072164948,0.7941318208778173,0.8608729928228473,0.7941318208778173,0.7971002884004607,0.7930025279825683,0.9580192238422647,16.573970556259155,74.44199228286743
unsw_nb15,RFImportance,HistGradientBoosting,42,33,194,0.8298969072164948,0.8207666073546857,0.869439791799684,0.8207666073546857,0.8238944062657417,0.8186753926200145,0.970547757520333,16.573970556259155,3.574017286300659
unsw_nb15,RFImportance,XGBoost,42,33,194,0.8298969072164948,0.8241399762752076,0.8690835236015364,0.8241399762752076,0.8272745670291116,0.8217911188919893,0.9667412155837358,16.573970556259155,0.8477048873901367
unsw_nb15,RFImportance,LightGBM,42,33,194,0.8298969072164948,0.8251779359430605,0.8726939961592172,0.8251779359430605,0.8282516958205651,0.8230459605396192,0.9713629435999385,16.573970556259155,2.652723550796509
unsw_nb15,RFImportance,CatBoost,42,33,194,0.8298969072164948,0.816151393831554,0.8657374485191172,0.816151393831554,0.8193388425093338,0.81408276908241,0.9646287776411598,16.573970556259155,3.002955436706543
unsw_nb15,RFImportance,KNN,42,33,194,0.8298969072164948,0.7768386714116251,0.8259583286248688,0.7768386714116251,0.780700271469682,0.7743535180212275,0.8917128577191574,16.573970556259155,72.11651158332825
unsw_nb15,RFImportance,MLP,42,33,194,0.8298969072164948,0.7822323546856464,0.823697782060599,0.7822323546856464,0.7861655964731793,0.7789817293205048,0.9233356387626688,16.573970556259155,663.3416571617126
unsw_nb15,PCA,LogisticRegression,42,24,194,0.8762886597938144,0.6829959964412812,0.7874373352261466,0.6829959964412812,0.6831446174593868,0.682995013566466,0.8180078557642299,0.15862417221069336,1.7608554363250732
unsw_nb15,PCA,LinearSVM,42,24,194,0.8762886597938144,0.6810683570581257,0.7980953114425593,0.6810683570581257,0.6796828385158025,0.6809934029249078,,0.15862417221069336,0.6687183380126953
unsw_nb15,PCA,DecisionTree,42,24,194,0.8762886597938144,0.7785994958481613,0.8288519464829297,0.7785994958481613,0.7823990765260314,0.7762375943457016,0.8757478424805176,0.15862417221069336,7.48886775970459
unsw_nb15,PCA,RandomForest,42,24,194,0.8762886597938144,0.783492734282325,0.8441537054365325,0.783492734282325,0.7868510672377147,0.7819739461636026,0.9287844237853008,0.15862417221069336,54.74897837638855
unsw_nb15,PCA,ExtraTrees,42,24,194,0.8762886597938144,0.7823250296559905,0.8426810837462458,0.7823250296559905,0.7857119608042923,0.7807809273362654,0.9239847058934796,0.15862417221069336,11.538182020187378
unsw_nb15,PCA,GradientBoosting,42,24,194,0.8762886597938144,0.7583778173190985,0.838101820680446,0.7583778173190985,0.7610109975521806,0.7577765610783131,0.9211688267045386,0.15862417221069336,159.24681854248047
unsw_nb15,PCA,HistGradientBoosting,42,24,194,0.8762886597938144,0.7714820581257414,0.8462575592606265,0.7714820581257414,0.7743072879366718,0.7706859048087529,0.9332657837918753,0.15862417221069336,3.8269858360290527
unsw_nb15,PCA,XGBoost,42,24,194,0.8762886597938144,0.7879225978647687,0.8463845836863965,0.7879225978647687,0.7913017225168092,0.7862799195909607,0.9355374399112428,0.15862417221069336,0.7488348484039307
unsw_nb15,PCA,LightGBM,42,24,194,0.8762886597938144,0.7715376631079478,0.8466118022230164,0.7715376631079478,0.7743460499536982,0.7707542160788043,0.9332606019206005,0.15862417221069336,2.2641258239746094
unsw_nb15,PCA,CatBoost,42,24,194,0.8762886597938144,0.7717600830367735,0.8454154461526281,0.7717600830367735,0.7746435949907996,0.7709154491704117,0.9317550491961233,0.15862417221069336,1.1966023445129395
unsw_nb15,PCA,KNN,42,24,194,0.8762886597938144,0.7833444543297746,0.8302080143844572,0.7833444543297746,0.7871539523593113,0.7807014114776081,0.8992612052147818,0.15862417221069336,66.94634103775024
unsw_nb15,PCA,MLP,42,24,194,0.8762886597938144,0.8099977758007118,0.8513229696285591,0.8099977758007118,0.8134336924684962,0.8071262968843699,0.9436756183463328,0.15862417221069336,539.2017424106598
